Date,ID_Company,Session,Open,High,Low,Close,Adj Close,Volume,Percentage Change,Volatility,Trading Value,MA_7,MA_14,MA_21,MA_30,MA_60,MA_100,MA_200,MACD,Signal Line,MACD Histogram,RSI,Middle Band,Upper Band,Lower Band,%K,%D,OBV
2019-01-01,BRK-B,1wk,201.72999572753903,204.3999938964844,191.0399932861328,196.9100036621093,196.9100036621093,25376900,-0.005738687023496558,0.0678482573860335,4996965471.9329815,202.1399993896484,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,0.0,0.0,0.0,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,0
2019-01-08,BRK-B,1wk,198.9900054931641,199.0800018310547,194.4600067138672,195.77999877929688,195.77999877929688,19201500,-0.005738687023496558,0.02359789123502666,3759269646.560669,202.1399993896484,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,-0.09014283965453274,-0.01802856793090655,-0.0721142717236262,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,-19201500
2019-01-15,BRK-B,1wk,195.7899932861328,204.72999572753903,195.1999969482422,204.47999572753903,204.47999572753903,18378500,0.04443761876845076,0.04660602004313012,3758035601.478576,202.1399993896484,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,0.5342765478223725,0.09243245521974927,0.44184409260262325,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,-823000
2019-01-22,BRK-B,1wk,203.5200042724609,204.9600067138672,198.5,200.9499969482422,200.9499969482422,20719200,-0.017263296425340413,0.03214733422230936,4163523176.7700195,202.1399993896484,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,0.7358100507983067,0.22110797433546076,0.514702076462846,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,-21542200
2019-01-29,BRK-B,1wk,200.9199981689453,209.3999938964844,200.5,208.5200042724609,208.5200042724609,25735000,0.037671099473410186,0.04268172700042391,5366262309.951781,202.1399993896484,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,1.4891965983576085,0.4747256991398903,1.0144708992177183,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,4192800
2019-02-05,BRK-B,1wk,209.1000061035156,209.1600036621093,198.2100067138672,203.0500030517578,203.0500030517578,21128000,-0.026232501000507225,0.053927588198316494,4290040464.477539,202.1399993896484,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,1.6261324388296714,0.7050070470778467,0.9211253917518247,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,-16935200
2019-02-12,BRK-B,1wk,204.94000244140625,208.0800018310547,201.6000061035156,205.2899932861328,205.2899932861328,15516800,0.011031717314498257,0.031565083245471616,3185443767.8222656,202.1399993896484,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,1.8935756095903287,0.9427207595803432,0.9508548500099855,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,-1418400
2019-02-19,BRK-B,1wk,205.1000061035156,206.9199981689453,199.9199981689453,202.3099975585937,202.3099975585937,20896200,-0.014516030128100876,0.03460036619284045,4227510170.983886,202.91142708914617,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,1.84381119121349,1.1229388459069727,0.7208723453065173,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,-22314600
2019-02-26,BRK-B,1wk,202.3999938964844,204.8699951171875,200.5800018310547,201.8099975585937,201.8099975585937,20928400,-0.0024714547280599852,0.02125758554100994,4223560352.9052725,203.77285548618858,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,1.7439238413032854,1.2471358449862353,0.49678799631705006,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,-43243000
2019-03-05,BRK-B,1wk,201.759994506836,202.3000030517578,197.02999877929688,202.08999633789065,202.08999633789065,21345200,0.0013874376031131064,0.02607751184105912,4313651389.831544,203.43142700195312,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,1.6681268305619597,1.3313340421013802,0.3367927884605795,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,-21897800
2019-03-12,BRK-B,1wk,202.6600036621093,206.9499969482422,202.22999572753903,206.67999267578125,206.67999267578125,22237200,0.02271263506886423,0.02283724302287651,4595984333.129883,204.24999782017298,202.6828558785575,204.56952340262276,205.6249994913737,210.74733352661133,205.83360046386719,245.10000061035157,1.955885269834937,1.4562442876480917,0.4996409821868453,58.333333333333435,204.7134994506836,214.86919763381093,194.55780126755627,77.39654815618805,82.94370450397055,339400
