Date,ID_Company,Session,Open,High,Low,Close,Adj Close,Volume,Percentage Change,Volatility,Trading Value,MA_7,MA_14,MA_21,MA_30,MA_60,MA_100,MA_200,MACD,Signal Line,MACD Histogram,RSI,Middle Band,Upper Band,Lower Band,%K,%D,OBV
2019-01-01,META,1wk,128.99000549316406,138.8699951171875,128.55999755859375,138.0500030517578,137.63560485839844,99955500,0.05316911391257784,0.07468306650256515,13798857080.039978,154.06999860491072,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,0.0,0.0,0.0,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,0
2019-01-08,META,1wk,139.88999938964844,146.57000732421875,139.5399932861328,145.38999938964844,144.95355224609375,98023000,0.05316911391257784,0.04835280327118885,14251563910.171509,154.06999860491072,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,0.5855267733930134,0.11710535467860268,0.46842141871441073,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,98023000
2019-01-15,META,1wk,146.00999450683594,152.42999267578125,145.99000549316406,150.0399932861328,149.589599609375,88912200,0.031982900584670126,0.042921803990858966,13340385891.055298,154.06999860491072,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,1.4085398351909078,0.37539225078106375,1.033147584409844,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,186935200
2019-01-22,META,1wk,149.1999969482422,151.52999877929688,142.52000427246094,147.47000122070312,147.02732849121094,101178300,-0.017128713545918384,0.061097134551125476,14920764024.508667,154.06999860491072,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,1.8322852905231741,0.6667708587294858,1.1655144317936883,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,85756900
2019-01-29,META,1wk,148.08999633789062,171.67999267578125,143.42999267578125,169.25,168.741943359375,190321400,0.14769104630779117,0.16691285081240767,32211896950.0,154.06999860491072,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,3.8808346491402403,1.3095836168116368,2.5712510323286035,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,276078300
2019-02-05,META,1wk,169.14999389648438,172.47000122070312,164.2100067138672,165.7899932861328,165.2923126220703,78728400,-0.020443171130677618,0.04982203294127782,13052380907.427979,154.06999860491072,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,5.165585495393373,2.080783992527984,3.0848015028653886,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,197349900
2019-02-12,META,1wk,166.86000061035156,168.33999633789062,160.86000061035156,162.5,162.01220703125,58757000,-0.019844341753815553,0.04603074293870192,9548012500.0,154.06999860491072,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,5.850839993189169,2.834795192660221,3.016044800528948,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,138592900
2019-02-19,META,1wk,160.5,166.07000732421875,159.58999633789062,164.6199951171875,164.12582397460938,76319500,0.013046123798077014,0.039363450240143795,12563715717.346191,157.86571175711495,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,6.490160478096101,3.565868249747397,2.924292228348704,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,214912400
2019-02-26,META,1wk,164.33999633789062,167.5,160.41000366210938,167.3699951171875,166.86756896972656,67588300,0.016705139603742314,0.042361214941342505,11312253440.979004,161.0057111467634,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,7.136463872503583,4.279987374298634,2.856476498204949,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,282500700
2019-03-05,META,1wk,167.3699951171875,174.3000030517578,165.97000122070312,172.07000732421875,171.55348205566406,100094900,0.02808156984016419,0.048410539178737194,17223330176.116943,164.1528560093471,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,7.936429455890789,5.0112757906170655,2.925153665273723,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,382595600
2019-03-12,META,1wk,172.08999633789062,174.02999877929688,159.27999877929688,160.47000122070312,159.98829650878906,116825600,-0.06741445696377868,0.09191749166695351,18747004174.609375,166.00999886648995,160.92428370884485,168.9528554280599,175.31733245849608,185.92599868774414,205.06009887695313,234.4616000366211,7.547382865319548,5.518497205557562,2.028885659761986,73.4247943348634,168.3474983215332,198.87401354772055,137.82098309534587,93.7904385667109,97.04258515963681,265770000
