Date,ID_Company,Session,Open,High,Low,Close,Adj Close,Volume,Percentage Change,Volatility,Trading Value,MA_7,MA_14,MA_21,MA_30,MA_60,MA_100,MA_200,MACD,Signal Line,MACD Histogram,RSI,Middle Band,Upper Band,Lower Band,%K,%D,OBV
2019-01-01,XOM,1wk,67.3499984741211,72.0999984741211,67.26000213623047,71.5199966430664,53.992794036865234,57481100,0.001538039926099799,0.06767333004845498,4111048079.0397644,73.42999812534877,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,0.0,0.0,0.0,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,0
2019-01-08,XOM,1wk,72.54000091552734,72.5999984741211,71.06999969482422,71.62999725341797,54.07586288452149,58866100,0.001538039926099799,0.021359749238631556,4216578581.3194275,73.42999812534877,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,0.0087749774639434,0.0017549954927886802,0.007019981971154721,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,58866100
2019-01-15,XOM,1wk,71.94999694824219,73.29000091552734,70.9000015258789,72.98999786376953,55.1025505065918,48794800,0.01898646743682053,0.03274420413204006,3561532347.7630615,73.42999812534877,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,0.124040037243347,0.026212003842900344,0.09782803340044666,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,107660900
2019-01-22,XOM,1wk,72.38999938964844,72.70999908447266,70.37000274658203,71.23999786376953,53.78142166137695,62169900,-0.023975887809535856,0.032846664908178995,4428983543.190765,73.42999812534877,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,0.07333271898227167,0.03563614687077461,0.03769657211149706,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,45491000
2019-01-29,XOM,1wk,71.69999694824219,76.48999786376953,71.4800033569336,74.81999969482422,56.48407745361328,80367100,0.050252694250505714,0.06696063254839216,6013066397.473907,73.42999812534877,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,0.31835325422957794,0.0921795683425353,0.22617368588704265,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,125858100
2019-02-05,XOM,1wk,75.18000030517578,75.7699966430664,72.7300033569336,74.0999984741211,55.940528869628906,60466800,-0.009623111783478522,0.04102555126495055,4480589787.734985,73.42999812534877,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,0.44925695792305476,0.1635950462586392,0.28566191166441557,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,65391300
2019-02-12,XOM,1wk,75.08000183105469,77.76000213623047,74.81999969482422,77.70999908447266,59.31715393066406,52917000,0.0487179579580197,0.03783300059250285,4112180021.5530396,73.42999812534877,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,0.8346743589881527,0.2978109088045419,0.5368634501836107,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,118308300
2019-02-19,XOM,1wk,77.55999755859375,78.94999694824219,77.44999694824219,78.5,59.92017364501953,55244300,0.010166013702671561,0.01910828025477707,4336677550.0,74.42714146205357,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,1.1901476167993223,0.476278250403498,0.7138693663958243,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,173552600
2019-02-26,XOM,1wk,78.68000030517578,80.55000305175781,78.38999938964844,80.30999755859375,61.30176544189453,71496000,0.023057293740047724,0.026895825274225016,5741843585.449219,75.66714150565011,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,1.5994766397950428,0.700917928281807,0.8985587115132359,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,245048600
2019-03-05,XOM,1wk,80.12000274658203,80.4000015258789,77.86000061035156,79.77999877929688,60.89722442626953,76193000,-0.006599412220255507,0.03183756523428878,6078677446.990967,76.63714163643974,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,1.8596692578700669,0.932668194199459,0.9270010636706079,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,168855600
2019-03-12,XOM,1wk,80.11000061035156,81.25,79.88999938964844,81.08000183105469,61.8895263671875,66713900,0.016294849230997555,0.016773564129726803,5409163134.156799,78.04285648890904,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,2.1460350082642776,1.1753415570124228,0.9706934512518548,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,235569500
2019-03-19,XOM,1wk,81.58000183105469,82.0,79.58999633789062,79.91999816894531,61.00407409667969,61005200,-0.014306902268286348,0.03015520166823321,4875535472.296143,78.77142769949776,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,2.253403494834899,1.3909539445769181,0.8624495502579808,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,174564300
2019-03-26,XOM,1wk,80.33000183105469,81.77999877929688,79.81999969482422,81.7300033569336,62.38568878173828,45849400,0.02264771308129987,0.02398138999105252,3747271615.913391,79.86142839704242,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,2.456232170308553,1.6040095897232451,0.8522225805853079,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,220413700
2019-04-02,XOM,1wk,81.75,83.19999694824219,80.61000061035156,83.0,63.35508728027344,44736800,0.015538928066845203,0.031204775155308735,3713154400.0,80.61714281354632,77.02357046944755,77.36618986583892,76.80166600545247,72.52066618601481,59.92599975585937,65.14164985656738,2.6884625494535186,1.8209001816693,0.8675623677842186,78.98989182834488,77.52949943542481,85.2141919658259,69.84480690502372,98.74531359262754,92.12659257046384,265150500
