Datetime,ID_Company,Session,Open,High,Low,Close,Adj Close,Volume,Percentage Change,Volatility,Trading Value,MA_7,MA_14,MA_21,MA_30,MA_60,MA_100,MA_200,MACD,Signal Line,MACD Histogram,RSI,Middle Band,Upper Band,Lower Band,%K,%D,OBV
2024-08-20 09:30:00,AMZN,30m,178.00999450683594,178.9499969482422,177.72000122070312,178.8800048828125,178.8800048828125,4294555,-0.0015373946096076674,0.006876093995775854,768210019.3695068,178.1514173235212,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,0.0,0.0,0.0,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,0
2024-08-20 10:00:00,AMZN,30m,178.88999938964844,179.00999450683594,178.13999938964844,178.60499572753906,178.60499572753906,1914374,-0.0015373946096076674,0.004871057014075198,341916760.09091187,178.1514173235212,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,-0.02193805227253165,-0.00438761045450633,-0.01755044181802532,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,-1914374
2024-08-20 10:30:00,AMZN,30m,178.60000610351562,178.7550048828125,177.57000732421875,178.11990356445312,178.11990356445312,2057687,-0.002716005569216806,0.006652808220081681,366515010.00582886,178.1514173235212,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,-0.07757278940152901,-0.019024646243910866,-0.05854814315761814,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,-3972061
2024-08-20 11:00:00,AMZN,30m,178.1199951171875,178.64999389648438,177.52499389648438,177.56500244140625,177.56500244140625,1284309,-0.0031153235092903353,0.0063357079634610595,228048330.72052002,178.1514173235212,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,-0.16454285492338272,-0.04812828797980524,-0.11641456694357748,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,-5256370
2024-08-20 11:30:00,AMZN,30m,177.56129455566406,178.30999755859375,177.52499389648438,178.27000427246094,178.27000427246094,1281883,0.003970387302460354,0.004403453431849398,228521287.88679504,178.1514173235212,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,-0.17456720059084319,-0.07341607050201283,-0.10115113008883035,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,-3974487
2024-08-20 12:00:00,AMZN,30m,178.2631072998047,178.3300018310547,177.7100067138672,177.91000366210938,177.91000366210938,781482,-0.0020194121373405816,0.003484880582460155,139033465.48187256,178.1514173235212,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,-0.20914966026612092,-0.10056278845483446,-0.10858687181128646,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,-4755969
2024-08-20 12:30:00,AMZN,30m,177.89999389648438,178.0800018310547,177.6999969482422,177.7100067138672,177.7100067138672,740971,-0.0011241467265776794,0.0021383426281917257,131677961.38478088,178.1514173235212,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,-0.24981488055223622,-0.13041320687431482,-0.1194016736779214,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,-5496940
2024-08-20 13:00:00,AMZN,30m,177.72000122070312,177.91000366210938,177.43080139160156,177.85989379882812,177.85989379882812,923698,0.0008434363811729018,0.0026942682820322804,164288828.18218994,178.0056871686663,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,-0.2668713981521478,-0.15770484512988142,-0.10916655302226635,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,-4573242
2024-08-20 13:30:00,AMZN,30m,177.84500122070312,178.18499755859375,177.57000732421875,178.1387939453125,178.1387939453125,869544,0.0015680890195506336,0.003452309408605282,154899519.4423828,177.9390869140625,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,-0.2549450524137171,-0.17715288658664857,-0.07779216582706855,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,-3703698
2024-08-20 14:00:00,AMZN,30m,178.139892578125,178.60000610351562,178.07000732421875,178.40499877929688,178.40499877929688,1016045,0.0014943675551442048,0.002970761934493391,181267506.9847107,177.97981480189733,178.46585736955916,178.96139526367188,179.23338368733724,177.964515431722,175.8837400817871,175.7869337463379,-0.22145997936732442,-0.18601430514278375,-0.035445674224540674,69.94392980180383,178.9109649658203,181.14798601486896,176.67394391677166,99.01957850479037,77.85146267223581,-2687653
