Date,ID_Company,Session,Open,High,Low,Close,Adj Close,Volume,Percentage Change,Volatility,Trading Value,MA_7,MA_14,MA_21,MA_30,MA_60,MA_100,MA_200,MACD,Signal Line,MACD Histogram,RSI,Middle Band,Upper Band,Lower Band,%K,%D,OBV
2019-01-02,BRK-B,1d,201.72999572753903,204.3999938964844,201.1499938964844,202.8000030517578,202.8000030517578,4802100,-0.054930962633197855,0.01602564078448533,973865894.6548462,196.54714311872206,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,0.0,0.0,0.0,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,0
2019-01-03,BRK-B,1d,199.97000122070312,200.22000122070312,191.0399932861328,191.6600036621093,191.6600036621093,8540600,-0.054930962633197855,0.04789735865159632,1636891427.2766106,196.54714311872206,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-0.8886609199719828,-0.17773218399439658,-0.7109287359775862,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,-8540600
2019-01-04,BRK-B,1d,194.8500061035156,196.69000244140625,193.8800048828125,195.1999969482422,195.1999969482422,6611200,0.01847017227639114,0.01439547952113354,1290506219.8242188,196.54714311872206,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-1.2923854137061142,-0.4006628299367401,-0.8917225837693741,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,-1929400
2019-01-07,BRK-B,1d,196.38999938964844,198.27999877929688,195.3699951171875,196.9100036621093,196.9100036621093,5423000,0.008760280433408596,0.014778343446190981,1067842949.8596187,196.54714311872206,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-1.4575549468507916,-0.6120412533195505,-0.8455136935312411,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,3493600
2019-01-08,BRK-B,1d,198.9900054931641,199.0800018310547,194.6600036621093,196.3099975585937,196.3099975585937,4476800,-0.003047108284783717,0.022515400254264368,878840597.0703123,196.54714311872206,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-1.6182146982064296,-0.8132759422969263,-0.8049387559095033,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,-983200
2019-01-09,BRK-B,1d,197.3000030517578,197.67999267578125,194.9499969482422,196.3699951171875,196.3699951171875,3607500,0.0003056266076102432,0.013902305827883155,708404757.3852539,196.54714311872206,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-1.7208603996005536,-0.9947928337576519,-0.7260675658429017,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,2624300
2019-01-10,BRK-B,1d,195.509994506836,197.8999938964844,194.9600067138672,196.5800018310547,196.5800018310547,3627700,0.0010694440041201236,0.014955677867700436,713133272.6425171,196.54714311872206,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-1.7649172038646554,-1.1488177077790527,-0.6160994960856028,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,6252000
2019-01-11,BRK-B,1d,195.6600036621093,196.6499938964844,194.5,196.2899932861328,196.2899932861328,3535200,-0.0014752698251122576,0.010953150797403857,693924384.2651367,195.61714172363278,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-1.802456211314734,-1.279545408486189,-0.522910802828545,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,2716800
2019-01-14,BRK-B,1d,194.77999877929688,196.44000244140625,194.4600067138672,195.77999877929688,195.77999877929688,3954300,-0.002598168649853294,0.010113370823804708,774172849.1729736,196.20571245465956,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-1.8520096255452643,-1.3940382518980041,-0.45797137364726015,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,-1237500
2019-01-15,BRK-B,1d,195.7899932861328,197.25,195.1999969482422,196.94000244140625,196.94000244140625,3206700,0.005925036619379265,0.010409277070907578,631527505.8288574,196.45428466796872,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-1.7771920981155063,-1.4706690211415046,-0.3065230769740017,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,1969200
2019-01-16,BRK-B,1d,197.63999938964844,199.57000732421875,197.2400054931641,198.4100036621093,198.4100036621093,5069600,0.007464208400933758,0.011743368721582376,1005859354.5654292,196.66857038225447,197.6592854091099,199.36428542364212,201.19466654459634,201.87049967447916,204.32010025024414,205.0886501312256,-1.5810564211487588,-1.4927465011429555,-0.08830992000580329,46.592395904525596,199.05550003051755,206.2625869108073,191.8484131502278,69.54021980527524,68.86996050971949,7038800
