Datetime,ID_Company,Session,Open,High,Low,Close,Adj Close,Volume,Percentage Change,Volatility,Trading Value,MA_7,MA_14,MA_21,MA_30,MA_60,MA_100,MA_200,MACD,Signal Line,MACD Histogram,RSI,Middle Band,Upper Band,Lower Band,%K,%D,OBV
2022-10-20 09:30:00-04:00,TSLA,1h,208.27999877929688,211.25,202.0,209.2001037597656,209.2001037597656,43629087,0.02203581028870749,0.04421603925503887,9127209527.34384,208.5553022112165,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,0.0,0.0,0.0,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,0
2022-10-20 10:30:00-04:00,TSLA,1h,209.259994506836,215.5500030517578,207.7100067138672,213.8099975585937,213.8099975585937,21829821,0.02203581028870749,0.03666805307241121,4667433974.714538,208.5553022112165,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,0.367740815860941,0.0735481631721882,0.2941926526887528,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,21829821
2022-10-20 11:30:00-04:00,TSLA,1h,213.85870361328125,214.47000122070312,209.32000732421875,209.927001953125,209.927001953125,12787716,-0.01816096370519149,0.024532308128871992,2684486881.708008,208.5553022112165,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,0.3419114259612286,0.12722081572999627,0.21469061023123232,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,9042105
2022-10-20 12:30:00-04:00,TSLA,1h,209.94500732421875,210.22999572753903,207.0,208.2350006103516,208.2350006103516,10866134,-0.008059950968819285,0.015511300780712594,2262709420.1221623,208.5553022112165,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,0.18280383187592975,0.13833741895918297,0.04446641291674677,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,-1824029
2022-10-20 13:30:00-04:00,TSLA,1h,208.2220001220703,208.38999938964844,205.0800018310547,205.2700042724609,205.2700042724609,8349363,-0.014238703047999013,0.01612509129293091,1713873778.682327,208.5553022112165,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,-0.18046027399844888,0.07457788036765661,-0.2550381543661055,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,-10173392
2022-10-20 14:30:00-04:00,TSLA,1h,205.2100067138672,208.259994506836,205.009994506836,206.2400054931641,206.2400054931641,9928437,0.004725489357985557,0.015758339378572808,2047640901.4185336,208.5553022112165,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,-0.3856333618609824,-0.017464368078071196,-0.36816899378291124,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,-244955
2022-10-20 15:30:00-04:00,TSLA,1h,206.22000122070312,208.6300048828125,205.9900054931641,207.2050018310547,207.2050018310547,7113214,0.004678996858941575,0.012741002226389022,1473893519.8946838,208.5553022112165,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,-0.46500706058984065,-0.1069729065804251,-0.3580341540094155,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,6868259
2022-10-21 09:30:00-04:00,TSLA,1h,205.125,210.47000122070312,203.8000030517578,206.897705078125,206.897705078125,23746070,-0.0014830566357670882,0.03223814477027045,4913007387.624512,208.22638811383928,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,-0.5464089067154703,-0.19486010660743414,-0.35154880010803613,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,-16877811
2022-10-21 10:30:00-04:00,TSLA,1h,206.8500061035156,210.3999938964844,206.5019989013672,209.9600067138672,209.9600067138672,12499646,0.014801042063689707,0.01856541660540805,2624425758.080963,207.67638942173548,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,-0.35967222938472787,-0.22782253116289292,-0.13184969822183495,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,-4378165
2022-10-21 11:30:00-04:00,TSLA,1h,209.97000122070312,212.6000061035156,209.6600036621093,211.5,211.5,9583855,0.007334698213415036,0.013900720763150387,2026985332.5,207.90110342843192,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,-0.086421268714588,-0.19954227867323193,0.11312100995864394,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,5205690
2022-10-21 12:30:00-04:00,TSLA,1h,211.4499969482422,212.25,210.72000122070312,211.5101013183593,211.5101013183593,6593568,4.7760370493143967e-05,0.0072336912977690945,1394606235.7294917,208.36897495814728,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,0.1294549027190044,-0.13374284239478468,0.26319774511378907,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,11799258
2022-10-21 13:30:00-04:00,TSLA,1h,211.5399932861328,213.88999938964844,211.3099975585937,212.83999633789065,212.83999633789065,6738233,0.006287619415063395,0.012121790431526341,1434165487.043854,209.45040239606584,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,0.4032018773066284,-0.02635389845450206,0.42955577576113047,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,18537491
2022-10-21 14:30:00-04:00,TSLA,1h,212.889892578125,213.77999877929688,212.2899932861328,213.5863037109375,213.5863037109375,5775517,0.0035064244779541287,0.006976128465524641,1233571328.0496826,210.4998735700335,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,0.6726156008042778,0.11344000139725392,0.5591755994070239,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,24313008
2022-10-21 15:30:00-04:00,TSLA,1h,213.5599975585937,214.6600036621093,213.4199981689453,214.5,214.5,6492366,0.004277878652271028,0.005780911390041852,1392612507.0,211.5420161655971,210.04865918840682,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,0.9489170471073578,0.2805354105392747,0.668381636568083,61.52428123793112,208.90294189453124,216.41044210292873,201.39544168613375,92.25090173229447,45.698782805925454,30805374
2022-10-24 09:30:00-04:00,TSLA,1h,205.25,206.5,198.5863037109375,199.86289978027344,199.86289978027344,35778298,-0.06823822946259472,0.039595624289263845,7150754387.482758,210.53704398018974,209.38171604701452,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,-0.013053256617496345,0.22181767710792052,-0.23487093372541687,37.59392398822007,208.90294189453124,216.41044210292873,201.39544168613375,7.5254580011567525,45.698782805925454,-4972924
2022-10-24 10:30:00-04:00,TSLA,1h,199.82000732421875,205.1499938964844,199.49009704589844,204.5850067138672,204.5850067138672,15969426,0.023626730817901453,0.02766525730060905,3267105125.426605,209.7691868373326,208.72278812953405,209.01708766392298,213.32892150878905,219.9587740580241,215.3807307434082,199.72260215759277,-0.389892647948642,0.09947561209660805,-0.48936826004525,37.77945865441026,208.90294189453124,216.41044210292873,201.39544168613375,37.31998868432514,45.698782805925454,10996502
