Datetime,ID_Company,Session,Open,High,Low,Close,Adj Close,Volume,Percentage Change,Volatility,Trading Value,MA_7,MA_14,MA_21,MA_30,MA_60,MA_100,MA_200,MACD,Signal Line,MACD Histogram,RSI,Middle Band,Upper Band,Lower Band,%K,%D,OBV
2022-10-20 08:00:00-04:00,BRK-B,4h,278.07000732421875,279.4399108886719,274.7900085449219,275.0799865722656,275.0799865722656,1490000,-0.005743735093031055,0.016903819146175635,409869179.9926758,281.6835675920759,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,0.0,0.0,0.0,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,0
2022-10-20 12:00:00-04:00,BRK-B,4h,275.0400085449219,275.4200134277344,273.0,273.5,273.5,1664555,-0.005743735093031055,0.008848312350034278,455255792.5,281.6835675920759,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,-0.12603881488155366,-0.025207762976310735,-0.10083105190524293,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,-1664555
2022-10-21 08:00:00-04:00,BRK-B,4h,273.760009765625,279.7799987792969,271.4599914550781,278.2049865722656,278.2049865722656,1957636,0.01720287594978287,0.029906032335109033,544624097.0933838,281.6835675920759,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,0.15197572982077645,0.010228935583106703,0.14174679423766975,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,293081
2022-10-21 12:00:00-04:00,BRK-B,4h,278.385009765625,282.9200134277344,278.3399963378906,282.489990234375,282.489990234375,2147475,0.015402325152055862,0.016213024348380706,606640191.7785645,281.6835675920759,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,0.7098851298575823,0.15016017443800184,0.5597249554195804,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,2440556
2022-10-24 08:00:00-04:00,BRK-B,4h,284.1000061035156,287.94000244140625,283.989990234375,287.260009765625,287.260009765625,1511176,0.016885623194267563,0.013750651231454246,434100432.5175781,281.6835675920759,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,1.519418153691504,0.4240117702887023,1.0954063834028016,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,3951732
2022-10-24 12:00:00-04:00,BRK-B,4h,287.29998779296875,289.3399963378906,286.7099914550781,287.5400085449219,287.5400085449219,1491129,0.0009747224457916648,0.009146570232509466,428759245.4015808,281.6835675920759,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,2.1586884521527168,0.7709471066615052,1.3877413454912115,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,5442861
2022-10-25 08:00:00-04:00,BRK-B,4h,288.7650146484375,289.2200012207031,287.010009765625,287.7099914550781,287.7099914550781,1139642,0.0005911626386061464,0.007681316327949578,327886390.08184814,281.6835675920759,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,2.6485007021600495,1.1464578257612144,1.5020428763988352,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,6582503
2022-10-25 12:00:00-04:00,BRK-B,4h,287.75,289.8699951171875,287.1700134277344,289.29998779296875,289.29998779296875,1281926,0.0055263855448650645,0.009332809551949612,370861176.15148926,283.7149963378906,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,3.1289117090099126,1.542948602410954,1.5859631065989586,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,7864429
2022-10-26 08:00:00-04:00,BRK-B,4h,289.75,291.79998779296875,288.67999267578125,291.0899963378906,291.0899963378906,1291021,0.006187378570519764,0.010718317896317813,375803298.1621399,286.2278529575893,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,3.6124376899373374,1.9568464199162308,1.6555912700211066,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,9155450
2022-10-26 12:00:00-04:00,BRK-B,4h,291.0899963378906,291.3900146484375,287.67999267578125,288.510009765625,288.510009765625,1288348,-0.008863192156115307,0.012859248716084883,371701294.06152344,287.6999991280692,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,3.7442903109396752,2.3143351981209195,1.4299551128187558,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,7867102
2022-10-27 08:00:00-04:00,BRK-B,4h,290.3099975585937,294.0,289.3765869140625,289.3765869140625,289.3765869140625,1441661,0.0030036294031581257,0.015977149828332645,417182939.66711426,288.68379865373885,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,3.8740523328432346,2.6262786250653827,1.247773707777852,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,9308763
2022-10-27 12:00:00-04:00,BRK-B,4h,289.3599853515625,291.0398864746094,288.8500061035156,290.239990234375,290.239990234375,1715922,0.0029836668181069115,0.00754506768459224,498029184.5229492,289.10951014927457,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,4.000444468629155,2.9011117937781377,1.0993326748510173,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,11024685
2022-10-28 08:00:00-04:00,BRK-B,4h,291.9700012207031,298.5,291.4800109863281,298.19000244140625,298.19000244140625,1663969,0.027391167566576335,0.02354199992017267,496178920.1724243,290.6309378487723,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,4.688069543453878,3.258503343713286,1.429566199740592,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,12688654
2022-10-28 12:00:00-04:00,BRK-B,4h,298.20001220703125,299.9800109863281,297.4469909667969,299.69000244140625,299.69000244140625,1972435,0.0050303497358021865,0.008452133867984109,591119049.9655151,292.34236798967635,287.01296779087613,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,5.29303996340542,3.665410667651713,1.6276292957537066,87.36720945944067,289.0814468383789,303.4423372109093,274.7205564658485,98.98314044068552,90.23184925839054,14661089
2022-10-31 08:00:00-04:00,BRK-B,4h,297.9800109863281,298.8900146484375,296.2099914550781,296.7923889160156,296.7923889160156,1221458,-0.00966870266537223,0.009029959303025626,362519437.7805786,293.4127110072545,288.5638536725725,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,5.475551436117996,4.02743882134497,1.4481126147730263,80.30124412477704,289.0814468383789,303.4423372109093,274.7205564658485,88.82321217620571,90.23184925839054,13439631
2022-10-31 12:00:00-04:00,BRK-B,4h,296.7699890136719,297.1300048828125,294.8500061035156,295.1000061035156,295.1000061035156,1825957,-0.005702244652166288,0.007726190213961207,538839921.8447571,293.9855695452009,290.1067112513951,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,5.4211404119056965,4.306179139457115,1.1149612724485811,80.05011543873087,289.0814468383789,303.4423372109093,274.7205564658485,82.8891951582804,90.23184925839054,11613674
2022-11-01 08:00:00-04:00,BRK-B,4h,298.45001220703125,298.8699951171875,293.0400085449219,294.5599975585937,294.5599975585937,1205161,-0.001829917091674016,0.01979218706065452,354992221.21771234,294.849853515625,291.2749263218471,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,5.273653709444659,4.4996740534546245,0.7739796559900345,75.73566345851852,289.0814468383789,303.4423372109093,274.7205564658485,74.95374418276663,82.22205050575091,10408513
2022-11-01 12:00:00-04:00,BRK-B,4h,294.5199890136719,294.9599914550781,293.1199951171875,294.0199890136719,294.0199890136719,1165364,-0.0018332718271237836,0.006258065460321698,342640310.4769287,295.51319667271207,292.09849766322543,288.8885207403274,289.0505116780599,298.10256042480466,303.6018524169922,306.6650601196289,5.054925227187198,4.61072428820114,0.44420093898605817,70.56724809387612,289.0814468383789,303.4423372109093,274.7205564658485,62.72661514883741,73.5231848299615,9243149
